Wall time,Step,Value
1762446587.6374688,284160,2350.0
1762446588.4940035,285216,2360.0
1762446590.2642522,287424,2370.0
1762446591.4593153,288912,2380.0
1762446593.4558535,291360,2390.0
1762446595.9029894,294312,2400.0
1762446596.993789,295632,2410.0
1762446599.0375736,298176,2420.0
1762446600.7946587,300288,2430.0
1762446602.4243386,302232,2440.0
1762446604.3422377,304512,2450.0
1762446606.4003458,306960,2460.0
1762446607.972847,308880,2470.0
1762446610.0328734,311376,2480.0
1762446611.3448129,312984,2490.0
1762446613.0668066,315072,2500.0
1762446614.5681565,316872,2510.0
1762446615.9493625,318528,2520.0
1762446617.1971843,320040,2530.0
1762446618.3382874,321456,2540.0
1762446619.1364725,322440,2550.0
1762446620.110959,323640,2560.0
1762446621.7552981,325680,2571.0
1762446622.4089618,326496,2580.0
1762446623.6963594,328080,2590.0
1762446624.7979941,329448,2600.0
1762446626.2365317,331224,2610.0
1762446627.633689,332952,2620.0
1762446628.452914,333960,2630.0
1762446630.1877966,336096,2640.0
1762446631.0742202,337176,2650.0
1762446632.156142,338496,2660.0
1762446633.976313,340656,2670.0
1762446635.139491,342072,2680.0
1762446636.7302768,344016,2690.0
1762446638.13568,345696,2700.0
1762446639.11134,346872,2710.0
1762446641.0834386,349248,2720.0
1762446641.8409226,350160,2730.0
1762446643.7898424,352488,2740.0
1762446644.406066,353232,2751.0
1762446646.1049602,355320,2760.0
1762446647.513707,357024,2770.0
1762446648.5112486,358224,2781.0
1762446650.697684,360816,2790.0
1762446652.4196644,362880,2800.0
1762446654.3547206,365160,2810.0
1762446655.7226923,366792,2820.0
1762446657.4279387,368808,2830.0
1762446658.792936,370440,2840.0
1762446660.4181948,372384,2850.0
1762446661.5690157,373752,2860.0
1762446663.6194544,376200,2870.0
1762446664.9079595,377736,2880.0
1762446666.2179883,379296,2890.0
1762446667.4203217,380736,2900.0
1762446669.1008987,382728,2911.0
1762446670.3105984,384120,2920.0
1762446671.8049183,385944,2930.0
1762446672.66305,386976,2940.0
1762446674.0658545,388632,2950.0
1762446674.9369307,389664,2960.0
1762446676.0523093,391008,2970.0
1762446677.2720816,392496,2980.0
1762446678.056941,393480,2990.0
1762446679.3571062,395088,3000.0
1762446680.071963,395952,3010.0
1762446681.381839,397560,3020.0
1762446681.8684714,398184,3030.0
1762446683.2178183,399864,3040.0
